Mi_C01304;2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one;1;0;C9H16N5O8P
Mi_C01468;4-Cresol;1;0;C7H8O
Mi_C01641;tRNA(Glu);1;0;
Mi_C01847;Reduced FMN;1;0;C17H23N4O9P
Mi_C01888;Aminoacetone;1;0;C3H7NO
Mi_C01909;Dethiobiotin;1;0;C10H18N2O3
Mi_C01929;L-Histidinal;1;0;C6H9N3O
Mi_C02226;2-Methylmaleate;1;0;C5H6O4
Mi_C02291;L-Cystathionine;1;0;C7H14N2O4S
Mi_C02463;Precorrin 2;1;0;C42H48N4O16
Mi_C02504;alpha-Isopropylmalate;1;0;C7H12O5
Mi_C02612;(R)-2-Methylmalate;1;0;C5H8O5
Mi_C02631;2-Isopropylmaleate;1;0;C7H10O4
Mi_C02637;3-Dehydroshikimate;1;0;C7H8O5
Mi_C02739;1-(5-Phospho-D-ribosyl)-ATP;1;0;C15H25N5O20P4
Mi_C02741;Phosphoribosyl-AMP;1;0;C15H23N5O14P2
Mi_C02745;Reduced flavodoxin;1;0;
Mi_C02869;Oxidized flavodoxin;1;0;
Mi_C02987;L-Glutamyl-tRNA(Glu);1;0;C20H28N6O13PR(C5H8O6PR)n
Mi_C03082;4-Phospho-L-aspartate;1;0;C4H8NO7P
Mi_C03090;5-Phosphoribosylamine;1;0;C5H12NO7P
Mi_C03114;Dimethylbenzimidazole;1;0;C9H10N2
Mi_C03175;Shikimate 3-phosphate;1;0;C7H11O8P
Mi_C03194;(R)-1-Aminopropan-2-ol;1;0;C3H9NO
Mi_C03232;3-Phosphonooxypyruvate;1;0;C3H5O7P
Mi_C03287;L-Glutamyl 5-phosphate;1;0;C5H10NO7P
Mi_C03373;Aminoimidazole ribotide;1;0;C8H14N3O7P
Mi_C03406;N-(L-Arginino)succinate;1;0;C10H18N4O6
Mi_C03492;D-4'-Phosphopantothenate;1;0;C9H18NO8P
Mi_C03506;Indoleglycerol phosphate;1;0;C11H14NO6P
Mi_C03508;L-2-Amino-3-oxobutanoic acid;1;0;C4H7NO3
Mi_C03539;S-Ribosyl-L-homocysteine;1;0;C9H17NO6S
Mi_C03576;Coenzyme M;1;0;C2H6O3S2
Mi_C03722;Quinolinate;1;0;C7H5NO4
Mi_C03741;(S)-4-Amino-5-oxopentanoate;1;0;C5H9NO3
Mi_C03794;N6-(1,2-Dicarboxyethyl)-AMP;1;0;C14H18N5O11P
Mi_C03838;5'-Phosphoribosylglycinamide;1;0;C7H15N2O8P
Mi_C03871;L-2-Amino-6-oxoheptanedioate;1;0;C7H11NO5
Mi_C03912;(S)-1-Pyrroline-5-carboxylate;1;0;C5H7NO2
Mi_C03972;2,3,4,5-Tetrahydrodipicolinate;1;0;C7H9NO4
Mi_C04002;(Z)-But-1-ene-1,2,4-tricarboxylate;1;0;C7H8O6
Mi_C04076;L-2-Aminoadipate 6-semialdehyde;1;0;C6H11NO3
Mi_C04133;N-Acetyl-L-glutamate 5-phosphate;1;0;C7H12NO8P
Mi_C04181;3-Hydroxy-3-methyl-2-oxobutanoic acid;1;0;C5H8O4
Mi_C04236;(2S)-2-Isopropyl-3-oxosuccinate;1;0;C7H10O5
Mi_C04272;(R)-2,3-Dihydroxy-3-methylbutanoate;1;0;C5H10O4
Mi_C04302;N-(5-Phospho-D-ribosyl)anthranilate;1;0;C12H16NO9P
Mi_C04332;6,7-Dimethyl-8-(D-ribityl)lumazine;1;0;C13H18N4O6
Mi_C04352;(R)-4'-Phosphopantothenoyl-L-cysteine;1;0;C12H23N2O9PS
Mi_C04376;5'-Phosphoribosyl-N-formylglycinamide;1;0;C8H15N2O9P
Mi_C04390;N6-Acetyl-LL-2,6-diaminoheptanedioate;1;0;C9H16N2O5
Mi_C04411;(2R,3S)-3-Isopropylmalate;1;0;C7H12O5
Mi_C04421;N-Succinyl-LL-2,6-diaminoheptanedioate;1;0;C11H18N2O7
Mi_C04425;S-Adenosyl-4-methylthio-2-oxobutanoate;1;0;C15H20N5O6S
Mi_C04454;5-Amino-6-(5'-phospho-D-ribitylamino)uracil;1;0;C9H17N4O9P
Mi_C04462;N-Succinyl-2-L-amino-6-oxoheptanedioate;1;0;C11H15NO8
Mi_C04556;4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine;1;0;C6H10N3O4P
Mi_C04628;Coenzyme B;1;0;C11H22NO7PS
Mi_C04640;2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine;1;0;C8H16N3O8P
Mi_C04666;D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate;1;0;C6H11N2O6P
Mi_C04677;1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide;1;0;C9H15N4O8P
Mi_C04691;2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate;1;0;C7H13O10P
Mi_C04732;5-Amino-6-(1-D-ribitylamino)uracil;1;0;C9H16N4O6
Mi_C04734;1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide;1;0;C10H15N4O9P
Mi_C04751;1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate;1;0;C9H14N3O9P
Mi_C04752;4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate;1;0;C6H11N3O7P2
Mi_C04778;N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole;1;0;C14H19N2O7P
Mi_C04807;6-Hydroxymethyl-7,8-dihydropterin diphosphate;1;0;C7H11N5O8P2
Mi_C04823;1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole;1;0;C13H19N4O12P
Mi_C04874;7,8-Dihydroneopterin;1;0;C9H13N5O4
Mi_C04895;7,8-Dihydroneopterin 3'-triphosphate;1;0;C9H16N5O13P3
Mi_C04896;5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide;1;0;C15H25N5O15P2
Mi_C04916;N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide;1;0;C15H25N5O15P2
Mi_C05198;5'-Deoxyadenosine;1;0;C10H13N5O3
Mi_C05345;beta-D-Fructose 6-phosphate;1;0;C6H13O9P
Mi_C05359;e-;1;0;
Mi_C05378;beta-D-Fructose 1,6-bisphosphate;1;0;C6H14O12P2
Mi_C05382;Sedoheptulose 7-phosphate;1;0;C7H15O10P
Mi_C05528;3-Sulfopyruvate;1;0;C3H4O6S
Mi_C05535;alpha-Aminoadipoyl-S-acyl enzyme;1;0;C6H10NO3SR
Mi_C05539;N-Acetyl-L-2-amino-6-oxopimelate;1;0;C9H13NO6
Mi_C05560;L-2-Aminoadipate adenylate;1;0;C16H23N6O10P
Mi_C05662;Homoisocitrate;1;0;C7H10O7
Mi_C05773;Cobyrinate;1;0;C45H59CoN4O14
Mi_C05775;alpha-Ribazole;1;0;C14H18N2O4
Mi_C05777;Coenzyme F430;1;0;C42H51N6NiO13
Mi_C05778;Sirohydrochlorin;1;0;C42H46N4O16
Mi_C05840;Iminoaspartate;1;0;C4H5NO4
Mi_C05922;Formamidopyrimidine nucleoside triphosphate;1;0;C10H18N5O15P3
Mi_C05923;2,5-Diaminopyrimidine nucleoside triphosphate;1;0;C9H18N5O14P3
Mi_C05924;Molybdopterin;1;0;C10H14N5O6PS2
Mi_C05925;Dihydroneopterin phosphate;1;0;C9H14N5O7P
Mi_C05927;7,8-Dihydromethanopterin;1;0;C30H43N6O16P
Mi_C06006;(S)-2-Aceto-2-hydroxybutanoate;1;0;C6H10O4
Mi_C06007;(R)-2,3-Dihydroxy-3-methylpentanoate;1;0;C6H12O4
Mi_C06010;(S)-2-Acetolactate;1;0;C5H8O4
Mi_C06019;D-arabino-Hex-3-ulose 6-phosphate;1;0;C6H13O9P
Mi_C06032;D-erythro-3-Methylmalate;1;0;C5H8O5
Mi_C06148;2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine;1;0;C9H18N5O14P3
Mi_C06232;Molybdate;1;0;H2MoO4
Mi_C06504;Cob(II)yrinate a,c diamide;1;0;C45H61CoN6O12
Mi_C06505;Cob(I)yrinate a,c diamide;1;0;C45H61CoN6O12
Mi_C06506;Adenosyl cobyrinate a,c diamide;1;0;C55H73CoN11O15
Mi_C06507;Adenosyl cobyrinate hexaamide;1;0;C55H77CoN15O11
Mi_C06508;Adenosyl cobinamide;1;0;C58H84CoN16O11
Mi_C06509;Adenosyl cobinamide phosphate;1;0;C58H85CoN16O14P
Mi_C06510;Adenosine-GDP-cobinamide;1;0;C68H97CoN21O21P2
Mi_C11355;4-Amino-4-deoxychorismate;1;0;C10H11NO5
Mi_C11437;1-Deoxy-D-xylulose 5-phosphate;1;0;C5H11O7P
Mi_C11482;Holo-Lys2;1;0;HSR
Mi_C11536;(2R)-O-Phospho-3-sulfolactate;1;0;C3H7O9PS
Mi_C11537;(2R)-3-Sulfolactate;1;0;C3H6O6S
Mi_C11538;Cobalt-sirohydrochlorin;1;0;C42H44CoN4O16
Mi_C11539;Cobalt-precorrin 3;1;0;C43H48CoN4O16
Mi_C11540;Cobalt-precorrin 4;1;0;C44H50CoN4O16
Mi_C11542;Cobalt-precorrin 6;1;0;C44H53CoN4O16
Mi_C11543;Cobalt-dihydro-precorrin 6;1;0;C44H55CoN4O16
Mi_C11545;Cobalt-precorrin 8;1;0;C45H59CoN4O14
Mi_C11838;(S)-4,5-Dihydroxypentane-2,3-dione;1;0;C5H8O4
Mi_C14463;(R)-3-Hydroxy-3-methyl-2-oxopentanoate;1;0;C6H10O4
Mi_C15532;N-Acetyl-L-citrulline;1;0;C8H15N3O4
Mi_C15556;L-3,4-Dihydroxybutan-2-one 4-phosphate;1;0;C4H9O6P
Mi_C15602;Quinone;1;0;
Mi_C15603;Hydroquinone;1;0;
Mi_C15667;5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole;1;0;C9H14N3O9P
Mi_C15809;Iminoglycine;1;0;C2H3NO2
Mi_C15810;Sulfur-carrier protein;1;0;C4H7N2O3R
Mi_C15811;[Enzyme]-cysteine;1;0;C4H6N2O2SR2
Mi_C15812;[Enzyme]-S-sulfanylcysteine;1;0;C4H6N2O2S2R2
Mi_C15813;Adenylyl-[sulfur-carrier protein];1;0;C14H19N7O9PR
Mi_C15814;Thiocarboxy-[sulfur-carrier protein];1;0;C4H7N2O2SR
Mi_C16242;Cobalt-precorrin 5A;1;0;C45H52CoN4O16
Mi_C16243;Cobalt-precorrin 5B;1;0;C43H50CoN4O16
Mi_C16244;Cobalt-precorrin 7;1;0;C44H57CoN4O14
Mi_C16583;(R)-(Homo)2-citrate;1;0;C8H12O7
Mi_C16588;2-Oxopimelate;1;0;C7H10O5
Mi_C16589;2-Oxosuberate;1;0;C8H12O5
Mi_C16590;7-Oxoheptanoic acid;1;0;C7H12O3
Mi_C16593;7-Mercaptoheptanoic acid;1;0;C7H14O2S
Mi_C16594;7-Mercaptoheptanoylthreonine;1;0;C11H21NO4S
Mi_C16597;(-)-threo-Iso(homo)2-citrate;1;0;C8H12O7
Mi_C16598;(R)-(Homo)3-citrate;1;0;C9H14O7
Mi_C16600;(-)-threo-Iso(homo)3-citrate;1;0;C9H14O7
Mi_C17023;Sulfur donor;1;0;
Mi_C17401;Cobalt-factor III;1;0;C43H46CoN4O16
Mi_C18237;Molybdoenzyme molybdenum cofactor;1;0;C10H12MoN5O8PS2
Mi_C18239;Precursor Z;1;0;C10H14N5O8P
Mi_C19152;Coenzyme F420-1;1;0;C24H29N4O15P
Mi_C19153;Coenzyme F420-0;1;0;C19H22N3O12P
Mi_C19154;7,8-Didemethyl-8-hydroxy-5-deazariboflavin;1;0;C16H17N3O7
Mi_C19155;(2S)-Lactyl-2-diphospho-5'-guanosine;1;0;C13H19N5O13P2
Mi_C19156;(2S)-2-Phospholactate;1;0;C3H7O6P
Mi_C19609;Nickel(2+);1;2;Ni
Mi_C19673;Malonyl-[acp] methyl ester;1;0;C4H5O3SR
Mi_C19845;Pimeloyl-[acyl-carrier protein];1;0;C7H11O3SR
Mi_C19846;Pimeloyl-[acyl-carrier protein] methyl ester;1;0;C8H13O3SR
Mi_C19848;Adenylated molybdopterin;1;0;C20H26N10O12P2S2
Mi_C19885;alpha-Aminoadipate carrier protein LysW;1;0;C5H8NO4R
Mi_C19886;LysW-gamma-L-alpha-aminoadipate;1;0;C11H17N2O7R
Mi_C19887;LysW-gamma-L-alpha-aminoadipyl 6-phosphate;1;0;C11H18N2O10PR
Mi_C19888;LysW-gamma-L-alpha-aminoadipate 6-semialdehyde;1;0;C11H17N2O6R
Mi_C19889;LysW-gamma-L-lysine;1;0;C11H20N3O5R
Mi_C20246;2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate;1;0;C7H10NO6PS
Mi_C20247;2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate;1;0;C7H10NO6PS
Mi_C20258;(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate;1;0;C7H9NO5
Mi_C20372;3-Ketoglutaryl-[acp] methyl ester;1;0;C6H7O4SR
Mi_C20373;3-Hydroxyglutaryl-[acp] methyl ester;1;0;C6H9O4SR
Mi_C20374;Enoylglutaryl-[acp] methyl ester;1;0;C6H7O3SR
Mi_C20375;Glutaryl-[acp] methyl ester;1;0;C6H9O3SR
Mi_C20376;3-Ketopimeloyl-[acp] methyl ester;1;0;C8H11O4SR
Mi_C20377;3-Hydroxypimeloyl-[acp] methyl ester;1;0;C8H13O4SR
Mi_C20378;Enoylpimeloyl-[acp] methyl ester;1;0;C8H11O3SR
Mi_C20559;4-(beta-D-Ribofuranosyl)aniline 5'-phosphate;1;0;C11H16NO7P
Mi_C20562;N-[(7,8-Dihydropterin-6-yl)methyl]-4-(beta-D-ribofuranosyl)aniline 5'-phosphate;1;0;C18H23N6O8P
Mi_C20581;cis-(Homo)2-aconitate;1;0;C8H10O6
Mi_C20582;cis-(Homo)3-aconitate;1;0;C9H12O6
Mi_C20784;ADP-5-ethyl-4-methylthiazole-2-carboxylate;1;0;C17H22N6O12P2S
Mi_C20926;gamma-Glutamyltyramine;1;0;C13H18N2O4
Mi_C20954;(5-Formylfuran-3-yl)methyl phosphate;1;0;C6H7O6P
Mi_C21068;[5-(Aminomethyl)furan-3-yl]methyl phosphate;1;0;C6H10NO5P
Mi_C21069;[5-(Aminomethyl)furan-3-yl]methyl diphosphate;1;0;C6H11NO8P2
Mi_C21070;(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine;1;0;C19H25N3O5
Mi_C21107;4-(beta-D-Ribofuranosyl)phenol 5'-phosphate;1;0;C11H15O8P
Mi_C21310;(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate;1;0;C10H16N5O14P3
Mi_C21510;Nickel-sirohydrochlorin;1;0;C42H44N4NiO16
Mi_C21511;Nickel-sirohydrochlorin a,c-diamide;1;0;C42H46N6NiO14
Mi_C21512;15,17(3)-Seco-F430-17(3)-acid;1;0;C42H53N6NiO14
Mi_C21615;Glycolaldehyde triphosphate;1;0;C2H7O11P3
Mi_C21971;5-Amino-5-(4-hydroxybenzyl)-6-(D-ribitylimino)-5,6-dihydrouracil;1;0;C16H22N4O7
Ri_R00036;5-aminolevulinate hydro-lyase (adding 5-aminolevulinate and cyclizing;2 Mi_C00430;Mi_C00931 2 Mi_C00001;
Ri_R00066;6,7-dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase;2 Mi_C04332;Mi_C00255 Mi_C04732;
Ri_R00084;porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing);4 Mi_C00931 Mi_C00001;Mi_C01024 4 Mi_C00014;
Ri_R00104;ATP:NAD+ 2'-phosphotransferase;Mi_C00002 Mi_C00003;Mi_C00008 Mi_C00006;
Ri_R00127;ATP:AMP phosphotransferase;Mi_C00002 Mi_C00020;2 Mi_C00008;
